head_x,head_y,spine_top_x,spine_top_y,shoulder_right_x,shoulder_right_y,elbow_right_x,elbow_right_y,wrist_right_x,wrist_right_y,shoulder_left_x,shoulder_left_y,elbow_left_x,elbow_left_y,wrist_left_x,wrist_left_y
8.052469999999999573e+02,2.481160000000000139e+02,9.601559999999999491e+02,4.153260000000000218e+02,7.803999999999999773e+02,4.214780000000000086e+02,7.183020000000000209e+02,6.814199999999999591e+02,7.184030000000000200e+02,7.865919999999999845e+02,1.139529999999999973e+03,4.150099999999999909e+02,1.182859999999999900e+03,7.059819999999999709e+02,1.102230000000000018e+03,8.050499999999999545e+02
8.177190000000000509e+02,2.789780000000000086e+02,9.601730000000000018e+02,4.154039999999999964e+02,7.806150000000000091e+02,4.215729999999999791e+02,7.183390000000000555e+02,6.815059999999999718e+02,7.183959999999999582e+02,7.866019999999999754e+02,1.139500000000000000e+03,4.149780000000000086e+02,1.182910000000000082e+03,7.060449999999999591e+02,1.102150000000000091e+03,8.050359999999999445e+02
8.175869999999999891e+02,2.543859999999999957e+02,9.602549999999999955e+02,4.154180000000000064e+02,7.865789999999999509e+02,4.215989999999999895e+02,7.183559999999999945e+02,6.814329999999999927e+02,7.184360000000000355e+02,7.866090000000000373e+02,1.139559999999999945e+03,4.149929999999999950e+02,1.182869999999999891e+03,7.059729999999999563e+02,1.096240000000000009e+03,8.050259999999999536e+02
8.178460000000000036e+02,2.358199999999999932e+02,9.602019999999999982e+02,4.153349999999999795e+02,7.806449999999999818e+02,4.214049999999999727e+02,7.185420000000000300e+02,6.754750000000000227e+02,7.184809999999999945e+02,7.805760000000000218e+02,1.139509999999999991e+03,4.150699999999999932e+02,1.182880000000000109e+03,7.061309999999999718e+02,1.102140000000000100e+03,8.050739999999999554e+02
8.115599999999999454e+02,2.727320000000000277e+02,9.659239999999999782e+02,4.153779999999999859e+02,7.867229999999999563e+02,4.213639999999999759e+02,7.185979999999999563e+02,6.814180000000000064e+02,7.185030000000000427e+02,7.805289999999999964e+02,1.139599999999999909e+03,4.151589999999999918e+02,1.182880000000000109e+03,7.062469999999999573e+02,1.102170000000000073e+03,8.051710000000000491e+02
8.486330000000000382e+02,2.666589999999999918e+02,9.662140000000000555e+02,4.152520000000000095e+02,7.929519999999999982e+02,4.155059999999999718e+02,7.187680000000000291e+02,6.754660000000000082e+02,7.184610000000000127e+02,7.804299999999999500e+02,1.151690000000000055e+03,4.150559999999999832e+02,1.182859999999999900e+03,7.062459999999999809e+02,1.102240000000000009e+03,8.051069999999999709e+02
8.611140000000000327e+02,2.602850000000000250e+02,9.661609999999999445e+02,4.153670000000000186e+02,7.989289999999999736e+02,4.212300000000000182e+02,7.187649999999999864e+02,6.814249999999999545e+02,7.186620000000000346e+02,7.865710000000000264e+02,1.145789999999999964e+03,4.152970000000000255e+02,1.188910000000000082e+03,7.063139999999999645e+02,1.102250000000000000e+03,8.052630000000000337e+02
8.607019999999999982e+02,2.235289999999999964e+02,9.663830000000000382e+02,4.152810000000000059e+02,7.990810000000000173e+02,4.153849999999999909e+02,7.247580000000000382e+02,6.754400000000000546e+02,7.187210000000000036e+02,7.805639999999999645e+02,1.151829999999999927e+03,4.152839999999999918e+02,1.195099999999999909e+03,7.121409999999999627e+02,1.102200000000000045e+03,8.050810000000000173e+02
8.673849999999999909e+02,2.296899999999999977e+02,9.664500000000000455e+02,4.152019999999999982e+02,7.990639999999999645e+02,4.153779999999999859e+02,7.248300000000000409e+02,6.754189999999999827e+02,7.187380000000000564e+02,7.866420000000000528e+02,1.157769999999999982e+03,4.153720000000000141e+02,1.195099999999999909e+03,7.122540000000000191e+02,1.102319999999999936e+03,7.991130000000000564e+02
8.672770000000000437e+02,2.294830000000000041e+02,9.723039999999999736e+02,4.151440000000000055e+02,8.051299999999999955e+02,4.151739999999999782e+02,7.247390000000000327e+02,6.754779999999999518e+02,7.188619999999999663e+02,7.989640000000000555e+02,1.157859999999999900e+03,4.152570000000000050e+02,1.201180000000000064e+03,7.121309999999999718e+02,1.102349999999999909e+03,7.991150000000000091e+02
8.732930000000000064e+02,2.235190000000000055e+02,9.724669999999999845e+02,4.151560000000000059e+02,8.111390000000000100e+02,4.151820000000000164e+02,7.246480000000000246e+02,6.814710000000000036e+02,7.246710000000000491e+02,7.990099999999999909e+02,1.157960000000000036e+03,4.153790000000000191e+02,1.201349999999999909e+03,7.120910000000000082e+02,1.102390000000000100e+03,8.050040000000000191e+02
9.040979999999999563e+02,2.543750000000000000e+02,9.725869999999999891e+02,4.152509999999999764e+02,8.114199999999999591e+02,4.149649999999999750e+02,7.249400000000000546e+02,6.751900000000000546e+02,7.247740000000000009e+02,7.990209999999999582e+02,1.158019999999999982e+03,4.212930000000000064e+02,1.201269999999999982e+03,7.122400000000000091e+02,1.102400000000000091e+03,8.050080000000000382e+02
8.918049999999999500e+02,2.419269999999999925e+02,9.847480000000000473e+02,4.153969999999999914e+02,8.173659999999999854e+02,4.149780000000000086e+02,7.309529999999999745e+02,6.690159999999999627e+02,7.246799999999999500e+02,7.989279999999999973e+02,1.158240000000000009e+03,4.214610000000000127e+02,1.201500000000000000e+03,7.122200000000000273e+02,1.102420000000000073e+03,8.050660000000000309e+02
8.609379999999999882e+02,2.235120000000000005e+02,9.786250000000000000e+02,4.152500000000000000e+02,8.115729999999999791e+02,4.090260000000000105e+02,7.370589999999999691e+02,6.690019999999999527e+02,7.249479999999999791e+02,8.052350000000000136e+02,1.157990000000000009e+03,4.214390000000000214e+02,1.207259999999999991e+03,7.121970000000000027e+02,1.102420000000000073e+03,8.050199999999999818e+02
9.165819999999999936e+02,2.419130000000000109e+02,9.725460000000000491e+02,4.212459999999999809e+02,8.114519999999999982e+02,4.151940000000000168e+02,7.371190000000000282e+02,6.690990000000000464e+02,7.250009999999999764e+02,8.053279999999999745e+02,1.157910000000000082e+03,4.216510000000000105e+02,1.201430000000000064e+03,7.123070000000000164e+02,1.102250000000000000e+03,8.051399999999999864e+02
9.166250000000000000e+02,2.173129999999999882e+02,9.725370000000000346e+02,4.153509999999999991e+02,8.116290000000000191e+02,4.089889999999999759e+02,7.371449999999999818e+02,6.689750000000000227e+02,7.250030000000000427e+02,8.053089999999999691e+02,1.157890000000000100e+03,4.215930000000000177e+02,1.201509999999999991e+03,7.123529999999999518e+02,1.102319999999999936e+03,8.050570000000000164e+02
9.231019999999999754e+02,2.174139999999999873e+02,9.725819999999999936e+02,4.211879999999999882e+02,8.116710000000000491e+02,4.091200000000000045e+02,7.433519999999999754e+02,6.630620000000000118e+02,7.248350000000000364e+02,7.929610000000000127e+02,1.157869999999999891e+03,4.275280000000000200e+02,1.201470000000000027e+03,7.123740000000000236e+02,1.102309999999999945e+03,7.991520000000000437e+02
9.169070000000000391e+02,2.235049999999999955e+02,9.785910000000000082e+02,4.153720000000000141e+02,8.175750000000000455e+02,4.088530000000000086e+02,7.493619999999999663e+02,6.628680000000000518e+02,7.247640000000000100e+02,7.929120000000000346e+02,1.157839999999999918e+03,4.217060000000000173e+02,1.201500000000000000e+03,7.122730000000000246e+02,1.102309999999999945e+03,8.051509999999999536e+02
9.290890000000000555e+02,2.234530000000000030e+02,9.786760000000000446e+02,4.153430000000000177e+02,8.175769999999999982e+02,4.029320000000000164e+02,7.433700000000000045e+02,6.628640000000000327e+02,7.246509999999999536e+02,7.929009999999999536e+02,1.157930000000000064e+03,4.216890000000000214e+02,1.207309999999999945e+03,7.123859999999999673e+02,1.102279999999999973e+03,8.052129999999999654e+02
9.227630000000000337e+02,2.235829999999999984e+02,9.786319999999999482e+02,4.152749999999999773e+02,8.175990000000000464e+02,4.028240000000000123e+02,7.494510000000000218e+02,6.627519999999999527e+02,7.247930000000000064e+02,7.989579999999999700e+02,1.157880000000000109e+03,4.216299999999999955e+02,1.207430000000000064e+03,7.124070000000000391e+02,1.102380000000000109e+03,8.052010000000000218e+02
9.537880000000000109e+02,2.296430000000000007e+02,9.786399999999999864e+02,4.153539999999999850e+02,8.174249999999999545e+02,4.028079999999999927e+02,7.493799999999999955e+02,6.626920000000000073e+02,7.246799999999999500e+02,7.989379999999999882e+02,1.157980000000000018e+03,4.217110000000000127e+02,1.207490000000000009e+03,7.123150000000000546e+02,1.102380000000000109e+03,8.051989999999999554e+02
9.413849999999999909e+02,2.171519999999999868e+02,9.786250000000000000e+02,4.152570000000000050e+02,8.174109999999999445e+02,3.967579999999999814e+02,7.434059999999999491e+02,6.627300000000000182e+02,7.188909999999999627e+02,7.928940000000000055e+02,1.157990000000000009e+03,4.216700000000000159e+02,1.207460000000000036e+03,7.123509999999999991e+02,1.108220000000000027e+03,8.050850000000000364e+02
9.290629999999999882e+02,2.295080000000000098e+02,9.786219999999999573e+02,4.152930000000000064e+02,8.174650000000000318e+02,3.967099999999999795e+02,7.494980000000000473e+02,6.626019999999999754e+02,7.188400000000000318e+02,7.867980000000000018e+02,1.157839999999999918e+03,4.275149999999999864e+02,1.207420000000000073e+03,7.123600000000000136e+02,1.102460000000000036e+03,8.051250000000000000e+02
9.228970000000000482e+02,2.294770000000000039e+02,9.784859999999999900e+02,4.152939999999999827e+02,8.174710000000000036e+02,4.027210000000000036e+02,7.495839999999999463e+02,6.566219999999999573e+02,7.188170000000000073e+02,7.928769999999999527e+02,1.151960000000000036e+03,4.217440000000000282e+02,1.207400000000000091e+03,7.125069999999999482e+02,1.108259999999999991e+03,8.051609999999999445e+02
9.229360000000000355e+02,2.234000000000000057e+02,9.784690000000000509e+02,4.152869999999999777e+02,8.174130000000000109e+02,4.028480000000000132e+02,7.494230000000000018e+02,6.565389999999999873e+02,7.187309999999999945e+02,7.927709999999999582e+02,1.157769999999999982e+03,4.216200000000000045e+02,1.207400000000000091e+03,7.125059999999999718e+02,1.108230000000000018e+03,8.051169999999999618e+02
9.290650000000000546e+02,2.233710000000000093e+02,9.784890000000000327e+02,4.153659999999999854e+02,8.174089999999999918e+02,4.028240000000000123e+02,7.433830000000000382e+02,6.565579999999999927e+02,7.187219999999999800e+02,7.928120000000000118e+02,1.151990000000000009e+03,4.275600000000000023e+02,1.207470000000000027e+03,7.125130000000000337e+02,1.108259999999999991e+03,8.051299999999999955e+02
9.291069999999999709e+02,2.296599999999999966e+02,9.725919999999999845e+02,4.154470000000000027e+02,8.116520000000000437e+02,4.088480000000000132e+02,7.493830000000000382e+02,6.567509999999999764e+02,7.187659999999999627e+02,7.928350000000000364e+02,1.157869999999999891e+03,4.276190000000000282e+02,1.207410000000000082e+03,7.124180000000000064e+02,1.102480000000000018e+03,8.050760000000000218e+02
9.230159999999999627e+02,2.232340000000000089e+02,9.785090000000000146e+02,4.211730000000000018e+02,8.116699999999999591e+02,4.088460000000000036e+02,7.433990000000000009e+02,6.567770000000000437e+02,7.187960000000000491e+02,7.989249999999999545e+02,1.157859999999999900e+03,4.277610000000000241e+02,1.207380000000000109e+03,7.124750000000000227e+02,1.108220000000000027e+03,8.050410000000000537e+02
9.230259999999999536e+02,2.232350000000000136e+02,9.785489999999999782e+02,4.154700000000000273e+02,8.116680000000000064e+02,4.089569999999999936e+02,7.434210000000000491e+02,6.567849999999999682e+02,7.187150000000000318e+02,7.867899999999999636e+02,1.157900000000000091e+03,4.276549999999999727e+02,1.207440000000000055e+03,7.123049999999999500e+02,1.108259999999999991e+03,7.991280000000000427e+02
9.164880000000000564e+02,2.236289999999999907e+02,9.786739999999999782e+02,4.212080000000000268e+02,8.173980000000000246e+02,4.089970000000000141e+02,7.494020000000000437e+02,6.627019999999999982e+02,7.188250000000000455e+02,7.867359999999999900e+02,1.158000000000000000e+03,4.276899999999999977e+02,1.207470000000000027e+03,7.124239999999999782e+02,1.108250000000000000e+03,7.991140000000000327e+02
9.229310000000000400e+02,2.294439999999999884e+02,9.787179999999999609e+02,4.213349999999999795e+02,8.116939999999999600e+02,4.091440000000000055e+02,7.495850000000000364e+02,6.628590000000000373e+02,7.188020000000000209e+02,7.867029999999999745e+02,1.158049999999999955e+03,4.278369999999999891e+02,1.207430000000000064e+03,7.125449999999999591e+02,1.108250000000000000e+03,7.991259999999999764e+02
9.164900000000000091e+02,2.230939999999999941e+02,9.846720000000000255e+02,4.212679999999999723e+02,8.116580000000000155e+02,4.090799999999999841e+02,7.495919999999999845e+02,6.630660000000000309e+02,7.188769999999999527e+02,7.806090000000000373e+02,1.158039999999999964e+03,4.277830000000000155e+02,1.207470000000000027e+03,7.125370000000000346e+02,1.102500000000000000e+03,7.991029999999999518e+02
9.352019999999999982e+02,2.666080000000000041e+02,9.847119999999999891e+02,4.212490000000000236e+02,8.116520000000000437e+02,4.091739999999999782e+02,7.494769999999999754e+02,6.690130000000000337e+02,7.246829999999999927e+02,7.805660000000000309e+02,1.158130000000000109e+03,4.276659999999999968e+02,1.207490000000000009e+03,7.124619999999999891e+02,1.108250000000000000e+03,7.990610000000000355e+02
