head_x,head_y,spine_top_x,spine_top_y,shoulder_right_x,shoulder_right_y,elbow_right_x,elbow_right_y,wrist_right_x,wrist_right_y,shoulder_left_x,shoulder_left_y,elbow_left_x,elbow_left_y,wrist_left_x,wrist_left_y
9.164919999999999618e+02,8.708480000000000132e+01,9.102380000000000564e+02,2.975179999999999723e+02,7.247559999999999718e+02,2.915509999999999877e+02,6.565289999999999964e+02,5.700760000000000218e+02,7.248129999999999882e+02,6.007999999999999545e+02,1.071529999999999973e+03,2.853620000000000232e+02,1.164109999999999900e+03,5.081050000000000182e+02,1.127240000000000009e+03,5.702250000000000227e+02
9.164569999999999936e+02,7.501539999999999964e+01,9.102709999999999582e+02,2.975319999999999823e+02,7.247949999999999591e+02,2.914700000000000273e+02,6.564900000000000091e+02,5.699249999999999545e+02,7.247980000000000018e+02,5.948659999999999854e+02,1.071650000000000091e+03,2.854250000000000114e+02,1.164160000000000082e+03,5.080930000000000177e+02,1.133279999999999973e+03,5.702000000000000455e+02
9.104569999999999936e+02,7.484720000000000084e+01,9.103020000000000209e+02,2.975260000000000105e+02,7.248329999999999700e+02,2.914039999999999964e+02,6.565860000000000127e+02,5.700729999999999791e+02,7.248300000000000409e+02,5.948519999999999754e+02,1.071660000000000082e+03,2.914159999999999968e+02,1.164190000000000055e+03,5.081170000000000186e+02,1.133289999999999964e+03,5.701960000000000264e+02
9.105769999999999982e+02,8.089939999999999998e+01,9.103150000000000546e+02,2.975360000000000014e+02,7.248500000000000227e+02,2.914590000000000032e+02,6.565750000000000455e+02,5.699640000000000555e+02,7.248319999999999936e+02,6.008379999999999654e+02,1.077569999999999936e+03,2.914759999999999991e+02,1.164220000000000027e+03,5.081949999999999932e+02,1.133240000000000009e+03,5.702150000000000318e+02
9.168279999999999745e+02,7.493519999999999470e+01,9.102910000000000537e+02,2.915140000000000100e+02,7.248360000000000127e+02,2.913269999999999982e+02,6.565720000000000027e+02,5.700449999999999591e+02,7.248200000000000500e+02,6.008509999999999991e+02,1.077559999999999945e+03,2.913999999999999773e+02,1.164170000000000073e+03,5.140829999999999700e+02,1.127259999999999991e+03,5.702500000000000000e+02
9.167749999999999773e+02,8.116400000000000148e+01,9.103369999999999891e+02,2.975129999999999768e+02,7.248229999999999791e+02,2.913779999999999859e+02,6.565660000000000309e+02,5.698490000000000464e+02,7.248029999999999973e+02,6.007939999999999827e+02,1.077670000000000073e+03,2.914449999999999932e+02,1.164220000000000027e+03,5.140960000000000036e+02,1.127240000000000009e+03,5.703200000000000500e+02
9.167699999999999818e+02,9.341880000000000450e+01,9.103590000000000373e+02,2.976070000000000277e+02,7.248410000000000082e+02,2.914979999999999905e+02,6.565289999999999964e+02,5.699529999999999745e+02,7.248360000000000127e+02,6.008310000000000173e+02,1.077759999999999991e+03,2.975319999999999823e+02,1.164200000000000045e+03,5.140869999999999891e+02,1.127259999999999991e+03,5.702409999999999854e+02
9.227480000000000473e+02,9.948309999999999320e+01,9.103500000000000227e+02,2.975699999999999932e+02,7.248460000000000036e+02,2.915160000000000196e+02,6.565539999999999736e+02,5.701490000000000009e+02,7.249130000000000109e+02,6.007939999999999827e+02,1.077670000000000073e+03,2.915059999999999718e+02,1.164269999999999982e+03,5.140800000000000409e+02,1.127250000000000000e+03,5.702519999999999527e+02
9.168039999999999736e+02,1.057249999999999943e+02,9.103590000000000373e+02,2.975860000000000127e+02,7.248279999999999745e+02,2.914680000000000177e+02,6.565230000000000246e+02,5.699099999999999682e+02,7.249460000000000264e+02,6.007989999999999782e+02,1.077660000000000082e+03,2.915690000000000168e+02,1.164220000000000027e+03,5.141340000000000146e+02,1.127200000000000045e+03,5.703379999999999654e+02
9.169539999999999509e+02,1.119929999999999950e+02,9.103630000000000564e+02,2.975889999999999986e+02,7.248579999999999472e+02,2.915169999999999959e+02,6.564909999999999854e+02,5.699579999999999700e+02,7.249840000000000373e+02,6.008379999999999654e+02,1.077670000000000073e+03,2.915339999999999918e+02,1.164240000000000009e+03,5.140779999999999745e+02,1.127180000000000064e+03,5.702830000000000155e+02
