head_x,head_y,spine_top_x,spine_top_y,shoulder_right_x,shoulder_right_y,elbow_right_x,elbow_right_y,wrist_right_x,wrist_right_y,shoulder_left_x,shoulder_left_y,elbow_left_x,elbow_left_y,wrist_left_x,wrist_left_y
1.170529999999999973e+03,1.739809999999999945e+02,1.059210000000000036e+03,2.976429999999999723e+02,8.794990000000000236e+02,2.792490000000000236e+02,7.744930000000000518e+02,5.701570000000000391e+02,1.009570000000000050e+03,5.205249999999999773e+02,1.226279999999999973e+03,3.098530000000000086e+02,1.312990000000000009e+03,5.825199999999999818e+02,1.207819999999999936e+03,5.203300000000000409e+02
1.164470000000000027e+03,1.739139999999999873e+02,1.059039999999999964e+03,3.036960000000000264e+02,8.734850000000000136e+02,2.792420000000000186e+02,7.744049999999999727e+02,5.701399999999999864e+02,1.009620000000000005e+03,5.206319999999999482e+02,1.226210000000000036e+03,3.100000000000000000e+02,1.312829999999999927e+03,5.885370000000000346e+02,1.207559999999999945e+03,5.203899999999999864e+02
1.164349999999999909e+03,1.861709999999999923e+02,1.058950000000000045e+03,2.976709999999999923e+02,8.733700000000000045e+02,2.792409999999999854e+02,7.683339999999999463e+02,5.699909999999999854e+02,1.009259999999999991e+03,5.206860000000000355e+02,1.220119999999999891e+03,3.098000000000000114e+02,1.312759999999999991e+03,5.946539999999999964e+02,1.207380000000000109e+03,5.203859999999999673e+02
1.158160000000000082e+03,1.738290000000000077e+02,1.058869999999999891e+03,2.977029999999999745e+02,8.732350000000000136e+02,2.792669999999999959e+02,7.682060000000000173e+02,5.700439999999999827e+02,1.003289999999999964e+03,5.206779999999999973e+02,1.220130000000000109e+03,3.098039999999999736e+02,1.312609999999999900e+03,5.886470000000000482e+02,1.207430000000000064e+03,5.203849999999999909e+02
1.158049999999999955e+03,1.614689999999999941e+02,1.052880000000000109e+03,2.975889999999999986e+02,8.672640000000000100e+02,2.791449999999999818e+02,7.621789999999999736e+02,5.698799999999999955e+02,1.003450000000000045e+03,5.203970000000000482e+02,1.213920000000000073e+03,3.098609999999999900e+02,1.306869999999999891e+03,5.947799999999999727e+02,1.201420000000000073e+03,5.203479999999999563e+02
1.188960000000000036e+03,1.677920000000000016e+02,1.052630000000000109e+03,3.037490000000000236e+02,8.670789999999999509e+02,2.852280000000000086e+02,7.618959999999999582e+02,5.698980000000000246e+02,9.847309999999999945e+02,5.206670000000000300e+02,1.213809999999999945e+03,3.098969999999999914e+02,1.306480000000000018e+03,5.886290000000000191e+02,1.201309999999999945e+03,5.206269999999999527e+02
1.157920000000000073e+03,1.738009999999999877e+02,1.046609999999999900e+03,2.977139999999999986e+02,8.669840000000000373e+02,2.793210000000000264e+02,7.615639999999999645e+02,5.698509999999999991e+02,9.846530000000000200e+02,5.206689999999999827e+02,1.213539999999999964e+03,3.098929999999999723e+02,1.300490000000000009e+03,5.824729999999999563e+02,1.195079999999999927e+03,5.202430000000000518e+02
1.176599999999999909e+03,1.676990000000000123e+02,1.040380000000000109e+03,3.038140000000000214e+02,8.611079999999999472e+02,2.851600000000000250e+02,7.555670000000000073e+02,5.698210000000000264e+02,9.724880000000000564e+02,5.208229999999999791e+02,1.207769999999999982e+03,3.101200000000000045e+02,1.294180000000000064e+03,5.886040000000000418e+02,1.182839999999999918e+03,5.205159999999999627e+02
1.189099999999999909e+03,1.737700000000000102e+02,1.028160000000000082e+03,2.975919999999999845e+02,8.608980000000000246e+02,2.793100000000000023e+02,7.496340000000000146e+02,5.699650000000000318e+02,9.725990000000000464e+02,5.206499999999999773e+02,1.207569999999999936e+03,3.038609999999999900e+02,1.282019999999999982e+03,5.885090000000000146e+02,1.176710000000000036e+03,5.205309999999999491e+02
1.151980000000000018e+03,1.675420000000000016e+02,1.021980000000000018e+03,2.976539999999999964e+02,8.606480000000000246e+02,2.793159999999999741e+02,7.434130000000000109e+02,5.701349999999999909e+02,9.786219999999999573e+02,5.205760000000000218e+02,1.207339999999999918e+03,3.099069999999999823e+02,1.275750000000000000e+03,5.886309999999999718e+02,1.170599999999999909e+03,5.204070000000000391e+02
