head_x,head_y,spine_top_x,spine_top_y,shoulder_right_x,shoulder_right_y,elbow_right_x,elbow_right_y,wrist_right_x,wrist_right_y,shoulder_left_x,shoulder_left_y,elbow_left_x,elbow_left_y,wrist_left_x,wrist_left_y
1.003399999999999977e+03,1.589269999999999960e+01,9.231109999999999900e+02,1.240510000000000019e+02,7.678419999999999845e+02,1.303890000000000100e+02,7.371639999999999873e+02,4.275889999999999986e+02,7.616309999999999718e+02,6.754260000000000446e+02,1.108359999999999900e+03,1.120120000000000005e+02,1.158039999999999964e+03,3.781829999999999927e+02,1.207789999999999964e+03,6.565470000000000255e+02
1.003320000000000050e+03,1.589199999999999946e+01,9.230499999999999545e+02,1.183870000000000005e+02,7.620760000000000218e+02,1.246320000000000050e+02,7.371029999999999518e+02,4.277789999999999964e+02,7.558189999999999600e+02,6.813990000000000009e+02,1.108309999999999945e+03,1.177969999999999970e+02,1.158059999999999945e+03,3.841990000000000123e+02,1.207779999999999973e+03,6.565330000000000155e+02
9.971609999999999445e+02,1.589150000000000063e+01,9.229660000000000082e+02,1.183439999999999941e+02,7.620480000000000018e+02,1.246149999999999949e+02,7.370430000000000064e+02,4.277869999999999777e+02,7.496290000000000191e+02,6.938990000000000009e+02,1.102480000000000018e+03,1.120109999999999957e+02,1.158049999999999955e+03,3.842040000000000077e+02,1.207789999999999964e+03,6.565520000000000209e+02
1.003309999999999945e+03,1.589450000000000074e+01,9.230549999999999500e+02,1.183799999999999955e+02,7.620829999999999700e+02,1.245909999999999940e+02,7.371250000000000000e+02,4.216429999999999723e+02,7.495470000000000255e+02,6.814819999999999709e+02,1.108339999999999918e+03,1.178059999999999974e+02,1.158039999999999964e+03,3.841909999999999741e+02,1.207789999999999964e+03,6.565420000000000300e+02
1.009440000000000055e+03,1.589129999999999932e+01,9.230460000000000491e+02,1.240870000000000033e+02,7.620990000000000464e+02,1.246520000000000010e+02,7.372050000000000409e+02,4.216089999999999804e+02,7.371130000000000564e+02,6.814819999999999709e+02,1.108250000000000000e+03,1.178389999999999986e+02,1.158059999999999945e+03,3.842559999999999718e+02,1.207809999999999945e+03,6.565499999999999545e+02
1.015710000000000036e+03,1.589020000000000010e+01,9.229750000000000227e+02,1.183810000000000002e+02,7.620520000000000209e+02,1.304170000000000016e+02,7.370839999999999463e+02,4.276209999999999809e+02,7.310919999999999845e+02,6.753110000000000355e+02,1.102390000000000100e+03,1.119689999999999941e+02,1.157980000000000018e+03,3.842620000000000005e+02,1.207829999999999927e+03,6.565529999999999973e+02
1.009490000000000009e+03,1.589020000000000010e+01,9.231109999999999900e+02,1.183859999999999957e+02,7.621549999999999727e+02,1.246250000000000000e+02,7.311219999999999573e+02,4.277970000000000255e+02,7.248390000000000555e+02,6.814479999999999791e+02,1.108240000000000009e+03,1.178020000000000067e+02,1.158009999999999991e+03,3.842570000000000050e+02,1.207789999999999964e+03,6.565990000000000464e+02
1.003250000000000000e+03,1.589279999999999937e+01,9.231079999999999472e+02,1.183340000000000032e+02,7.678799999999999955e+02,1.245330000000000013e+02,7.311119999999999663e+02,4.275720000000000027e+02,7.249429999999999836e+02,6.751849999999999454e+02,1.108240000000000009e+03,1.177759999999999962e+02,1.158039999999999964e+03,3.783120000000000118e+02,1.207759999999999991e+03,6.564809999999999945e+02
1.009580000000000041e+03,1.589000000000000057e+01,9.229990000000000236e+02,1.183160000000000025e+02,7.621459999999999582e+02,1.245180000000000007e+02,7.309740000000000464e+02,4.217110000000000127e+02,7.250049999999999955e+02,6.751829999999999927e+02,1.102369999999999891e+03,1.177780000000000058e+02,1.158049999999999955e+03,3.782869999999999777e+02,1.207779999999999973e+03,6.565860000000000127e+02
1.015700000000000045e+03,1.588770000000000060e+01,9.230629999999999882e+02,1.183020000000000067e+02,7.678579999999999472e+02,1.245210000000000008e+02,7.308819999999999482e+02,4.217459999999999809e+02,7.247200000000000273e+02,6.692899999999999636e+02,1.102490000000000009e+03,1.177759999999999962e+02,1.158000000000000000e+03,3.782119999999999891e+02,1.207789999999999964e+03,6.566130000000000564e+02
