head_x,head_y,spine_top_x,spine_top_y,shoulder_right_x,shoulder_right_y,elbow_right_x,elbow_right_y,wrist_right_x,wrist_right_y,shoulder_left_x,shoulder_left_y,elbow_left_x,elbow_left_y,wrist_left_x,wrist_left_y
9.660339999999999918e+02,1.578079999999999927e+01,9.597400000000000091e+02,1.738600000000000136e+02,7.681169999999999618e+02,1.799850000000000136e+02,7.061390000000000100e+02,4.522250000000000227e+02,7.188890000000000100e+02,5.823980000000000246e+02,1.145559999999999945e+03,1.678220000000000027e+02,1.213549999999999955e+03,4.153460000000000036e+02,1.096009999999999991e+03,5.763179999999999836e+02
9.600729999999999791e+02,1.278129999999999988e+01,9.596530000000000200e+02,1.739350000000000023e+02,7.680499999999999545e+02,1.800459999999999923e+02,7.060399999999999636e+02,4.462660000000000196e+02,7.188410000000000082e+02,5.763500000000000227e+02,1.139519999999999982e+03,1.677920000000000016e+02,1.207880000000000109e+03,4.211890000000000214e+02,1.096150000000000091e+03,5.762300000000000182e+02
9.661000000000000227e+02,1.579460000000000086e+01,9.597019999999999982e+02,1.738129999999999882e+02,7.680979999999999563e+02,1.799420000000000073e+02,7.059550000000000409e+02,4.463109999999999786e+02,7.187590000000000146e+02,5.763339999999999463e+02,1.139430000000000064e+03,1.677560000000000002e+02,1.207839999999999918e+03,4.155179999999999723e+02,1.096079999999999927e+03,5.761710000000000491e+02
9.598920000000000528e+02,1.577529999999999966e+01,9.597169999999999845e+02,1.738389999999999986e+02,7.681019999999999754e+02,1.799279999999999973e+02,7.000599999999999454e+02,4.462440000000000282e+02,7.187530000000000427e+02,5.763020000000000209e+02,1.139420000000000073e+03,1.677760000000000105e+02,1.207730000000000018e+03,4.211990000000000123e+02,1.096109999999999900e+03,5.760829999999999700e+02
9.602409999999999854e+02,1.578299999999999947e+01,9.598640000000000327e+02,1.737549999999999955e+02,7.681879999999999882e+02,1.740540000000000020e+02,6.999099999999999682e+02,4.401419999999999959e+02,7.186549999999999727e+02,5.761380000000000337e+02,1.145640000000000100e+03,1.678499999999999943e+02,1.207599999999999909e+03,4.154590000000000032e+02,1.096099999999999909e+03,5.762100000000000364e+02
9.602229999999999563e+02,1.579829999999999934e+01,9.598189999999999600e+02,1.738220000000000027e+02,7.682169999999999845e+02,1.740310000000000059e+02,6.998700000000000045e+02,4.338460000000000036e+02,7.185220000000000482e+02,5.700470000000000255e+02,1.145569999999999936e+03,1.735999999999999943e+02,1.207539999999999964e+03,4.212880000000000109e+02,1.096109999999999900e+03,5.762770000000000437e+02
9.600800000000000409e+02,1.580209999999999937e+01,9.599809999999999945e+02,1.738019999999999925e+02,7.682340000000000373e+02,1.739310000000000116e+02,6.938089999999999691e+02,4.338009999999999877e+02,7.184640000000000555e+02,5.699099999999999682e+02,1.151670000000000073e+03,1.737700000000000102e+02,1.207500000000000000e+03,4.154420000000000073e+02,1.096170000000000073e+03,5.762459999999999809e+02
1.009529999999999973e+03,1.583740000000000059e+01,9.600280000000000200e+02,1.738199999999999932e+02,7.684070000000000391e+02,1.739370000000000118e+02,6.876739999999999782e+02,4.277959999999999923e+02,7.185570000000000164e+02,5.699919999999999618e+02,1.145750000000000000e+03,1.737489999999999952e+02,1.207420000000000073e+03,4.212119999999999891e+02,1.096279999999999973e+03,5.763519999999999754e+02
1.015970000000000027e+03,1.585210000000000008e+01,9.600119999999999436e+02,1.738930000000000007e+02,7.683559999999999945e+02,1.739410000000000025e+02,6.877160000000000082e+02,4.275980000000000132e+02,7.185560000000000400e+02,5.698990000000000009e+02,1.145730000000000018e+03,1.738849999999999909e+02,1.207519999999999982e+03,4.213759999999999764e+02,1.102200000000000045e+03,5.763920000000000528e+02
1.058839999999999918e+03,1.584849999999999959e+01,9.600449999999999591e+02,1.739449999999999932e+02,7.684139999999999873e+02,1.739509999999999934e+02,6.937319999999999709e+02,4.276499999999999773e+02,7.187129999999999654e+02,5.699189999999999827e+02,1.145789999999999964e+03,1.739350000000000023e+02,1.207619999999999891e+03,4.212450000000000045e+02,1.108240000000000009e+03,5.762680000000000291e+02
1.015850000000000023e+03,1.586009999999999920e+01,9.601860000000000355e+02,1.740269999999999868e+02,7.743060000000000400e+02,1.739559999999999889e+02,6.938220000000000027e+02,4.276229999999999905e+02,7.186889999999999645e+02,5.697720000000000482e+02,1.151869999999999891e+03,1.741090000000000089e+02,1.207809999999999945e+03,4.212160000000000082e+02,1.108650000000000091e+03,5.764389999999999645e+02
1.028130000000000109e+03,1.585859999999999914e+01,9.659270000000000209e+02,1.740500000000000114e+02,7.744370000000000118e+02,1.739209999999999923e+02,6.999320000000000164e+02,4.275480000000000018e+02,7.186369999999999436e+02,5.640430000000000064e+02,1.151910000000000082e+03,1.799339999999999975e+02,1.213609999999999900e+03,4.213809999999999718e+02,1.115019999999999982e+03,5.702119999999999891e+02
1.059029999999999973e+03,1.585330000000000084e+01,9.660140000000000100e+02,1.741069999999999993e+02,7.805080000000000382e+02,1.739019999999999868e+02,7.060670000000000073e+02,4.216890000000000214e+02,7.184439999999999600e+02,5.639070000000000391e+02,1.157789999999999964e+03,1.800850000000000080e+02,1.213950000000000045e+03,4.212699999999999818e+02,1.127230000000000018e+03,5.699260000000000446e+02
1.065089999999999918e+03,1.582329999999999970e+01,9.659840000000000373e+02,1.799550000000000125e+02,7.866000000000000227e+02,1.740099999999999909e+02,7.120969999999999800e+02,4.214800000000000182e+02,7.125389999999999873e+02,5.635700000000000500e+02,1.151789999999999964e+03,1.801999999999999886e+02,1.219880000000000109e+03,4.215289999999999964e+02,1.151809999999999945e+03,5.637910000000000537e+02
1.065130000000000109e+03,1.584430000000000049e+01,9.659980000000000473e+02,1.799660000000000082e+02,7.866530000000000200e+02,1.739559999999999889e+02,7.123780000000000427e+02,4.214490000000000123e+02,7.122419999999999618e+02,5.576649999999999636e+02,1.151740000000000009e+03,1.861980000000000075e+02,1.226140000000000100e+03,4.217540000000000191e+02,1.164509999999999991e+03,5.575900000000000318e+02
