head_x,head_y,spine_top_x,spine_top_y,shoulder_right_x,shoulder_right_y,elbow_right_x,elbow_right_y,wrist_right_x,wrist_right_y,shoulder_left_x,shoulder_left_y,elbow_left_x,elbow_left_y,wrist_left_x,wrist_left_y
9.475230000000000246e+02,1.799039999999999964e+02,1.003190000000000055e+03,3.781650000000000205e+02,8.238060000000000400e+02,3.780649999999999977e+02,7.684230000000000018e+02,5.764379999999999882e+02,6.692089999999999463e+02,7.557619999999999436e+02,1.164259999999999991e+03,3.782230000000000132e+02,1.244640000000000100e+03,6.008790000000000191e+02,1.219960000000000036e+03,7.370589999999999691e+02
9.413120000000000118e+02,1.740889999999999986e+02,9.972480000000000473e+02,3.781700000000000159e+02,8.179740000000000464e+02,3.780360000000000014e+02,7.681699999999999591e+02,5.762749999999999773e+02,6.688479999999999563e+02,7.434470000000000027e+02,1.164119999999999891e+03,3.783140000000000214e+02,1.238519999999999982e+03,6.009640000000000555e+02,1.214160000000000082e+03,7.371589999999999918e+02
9.353609999999999900e+02,1.799099999999999966e+02,1.003120000000000005e+03,3.841960000000000264e+02,8.179410000000000309e+02,3.780910000000000082e+02,7.678289999999999509e+02,5.764519999999999982e+02,6.625330000000000155e+02,7.370929999999999609e+02,1.164160000000000082e+03,3.904420000000000073e+02,1.232460000000000036e+03,6.010689999999999600e+02,1.214109999999999900e+03,7.372640000000000100e+02
9.475280000000000200e+02,1.923890000000000100e+02,9.971290000000000191e+02,3.783220000000000027e+02,8.178060000000000400e+02,3.780760000000000218e+02,7.616699999999999591e+02,5.823930000000000291e+02,6.505410000000000537e+02,7.249210000000000491e+02,1.158319999999999936e+03,3.843179999999999836e+02,1.232470000000000027e+03,6.070090000000000146e+02,1.214019999999999982e+03,7.433440000000000509e+02
9.292079999999999700e+02,1.801539999999999964e+02,9.910510000000000446e+02,3.841920000000000073e+02,8.176720000000000255e+02,3.782069999999999936e+02,7.494299999999999500e+02,5.764089999999999918e+02,6.195990000000000464e+02,7.186630000000000109e+02,1.158180000000000064e+03,3.783509999999999991e+02,1.226299999999999955e+03,6.009679999999999609e+02,1.214119999999999891e+03,7.371319999999999482e+02
9.229579999999999700e+02,1.739720000000000084e+02,9.848609999999999900e+02,3.843029999999999973e+02,8.175570000000000164e+02,3.783489999999999895e+02,7.247129999999999654e+02,5.824510000000000218e+02,6.072799999999999727e+02,7.121779999999999973e+02,1.158029999999999973e+03,3.842760000000000105e+02,1.220130000000000109e+03,5.948780000000000427e+02,1.214099999999999909e+03,7.370480000000000018e+02
9.229400000000000546e+02,1.740569999999999879e+02,9.786779999999999973e+02,3.843690000000000282e+02,8.117019999999999982e+02,3.842189999999999941e+02,7.123400000000000318e+02,5.825629999999999882e+02,5.763460000000000036e+02,7.061380000000000337e+02,1.157859999999999900e+03,3.843809999999999718e+02,1.214109999999999900e+03,5.886989999999999554e+02,1.214099999999999909e+03,7.372019999999999982e+02
9.169589999999999463e+02,1.800329999999999870e+02,9.723410000000000082e+02,3.843910000000000196e+02,8.114690000000000509e+02,3.782950000000000159e+02,6.876530000000000200e+02,5.948310000000000173e+02,5.636860000000000355e+02,7.000520000000000209e+02,1.151819999999999936e+03,3.903790000000000191e+02,1.214000000000000000e+03,6.009679999999999609e+02,1.214059999999999945e+03,7.433959999999999582e+02
9.169750000000000227e+02,1.800910000000000082e+02,9.660069999999999482e+02,3.844180000000000064e+02,8.052889999999999873e+02,3.783519999999999754e+02,6.692279999999999518e+02,5.885460000000000491e+02,5.391140000000000327e+02,6.876349999999999909e+02,1.133400000000000091e+03,3.843729999999999905e+02,1.213630000000000109e+03,5.886970000000000027e+02,1.214119999999999891e+03,7.372069999999999936e+02
9.168469999999999800e+02,1.801719999999999970e+02,9.601820000000000164e+02,3.905369999999999777e+02,7.989560000000000173e+02,3.843399999999999750e+02,6.627709999999999582e+02,5.885380000000000109e+02,5.205209999999999582e+02,7.000860000000000127e+02,1.127200000000000045e+03,3.904990000000000236e+02,1.207630000000000109e+03,5.823809999999999718e+02,1.213950000000000045e+03,7.249479999999999791e+02
9.168289999999999509e+02,1.862620000000000005e+02,9.597740000000000009e+02,3.905740000000000123e+02,7.805320000000000391e+02,3.903770000000000095e+02,6.503799999999999955e+02,5.885230000000000246e+02,5.140230000000000246e+02,7.063060000000000400e+02,1.120869999999999891e+03,3.844030000000000200e+02,1.207410000000000082e+03,5.823029999999999973e+02,1.213809999999999945e+03,7.248709999999999809e+02
9.165539999999999736e+02,1.861999999999999886e+02,9.535890000000000555e+02,3.904060000000000059e+02,7.683269999999999982e+02,3.844270000000000209e+02,6.319729999999999563e+02,5.824619999999999891e+02,4.956759999999999877e+02,7.123750000000000000e+02,1.114769999999999982e+03,3.843899999999999864e+02,1.201269999999999982e+03,5.884779999999999518e+02,1.213740000000000009e+03,7.188479999999999563e+02
9.106929999999999836e+02,1.800039999999999907e+02,9.413319999999999936e+02,3.844359999999999786e+02,7.679289999999999736e+02,3.844510000000000218e+02,6.198619999999999663e+02,5.884759999999999991e+02,4.773179999999999836e+02,7.186689999999999827e+02,1.108809999999999945e+03,3.843439999999999941e+02,1.189099999999999909e+03,5.823769999999999527e+02,1.213980000000000018e+03,7.185489999999999782e+02
9.041799999999999500e+02,1.799710000000000036e+02,9.230869999999999891e+02,3.843100000000000023e+02,7.619940000000000282e+02,3.843229999999999791e+02,6.196499999999999773e+02,5.885009999999999764e+02,4.772839999999999918e+02,7.248809999999999718e+02,1.108460000000000036e+03,3.843140000000000214e+02,1.182869999999999891e+03,5.823490000000000464e+02,1.213880000000000109e+03,7.185560000000000400e+02
8.917930000000000064e+02,1.739370000000000118e+02,9.227780000000000200e+02,3.842780000000000200e+02,7.617559999999999718e+02,3.843559999999999945e+02,6.195460000000000491e+02,5.886009999999999991e+02,4.833009999999999877e+02,7.309660000000000082e+02,1.102490000000000009e+03,3.783090000000000259e+02,1.176720000000000027e+03,5.763759999999999764e+02,1.214119999999999891e+03,7.124329999999999927e+02
8.919270000000000209e+02,1.924259999999999877e+02,9.168740000000000236e+02,3.843249999999999886e+02,7.615660000000000309e+02,3.903899999999999864e+02,6.194859999999999900e+02,5.948210000000000264e+02,4.833539999999999850e+02,7.371689999999999827e+02,1.096279999999999973e+03,3.782400000000000091e+02,1.176640000000000100e+03,5.764339999999999691e+02,1.232299999999999955e+03,7.120960000000000036e+02
8.981920000000000073e+02,2.173259999999999934e+02,9.167359999999999900e+02,3.843779999999999859e+02,7.495620000000000118e+02,3.966120000000000232e+02,6.194980000000000473e+02,6.008369999999999891e+02,4.894399999999999977e+02,7.371730000000000018e+02,1.096289999999999964e+03,3.783399999999999750e+02,1.176789999999999964e+03,5.823540000000000418e+02,1.250730000000000018e+03,7.122250000000000227e+02
