head_x,head_y,spine_top_x,spine_top_y,shoulder_right_x,shoulder_right_y,elbow_right_x,elbow_right_y,wrist_right_x,wrist_right_y,shoulder_left_x,shoulder_left_y,elbow_left_x,elbow_left_y,wrist_left_x,wrist_left_y
1.158210000000000036e+03,7.470680000000000121e+01,1.022059999999999945e+03,1.862719999999999914e+02,8.547540000000000191e+02,1.674699999999999989e+02,7.125990000000000464e+02,4.339700000000000273e+02,6.381340000000000146e+02,7.188880000000000337e+02,1.213589999999999918e+03,2.232529999999999859e+02,1.263250000000000000e+03,4.712099999999999795e+02,1.349849999999999909e+03,7.494429999999999836e+02
1.176720000000000027e+03,1.585139999999999993e+01,1.021779999999999973e+03,1.862889999999999873e+02,8.484650000000000318e+02,1.675999999999999943e+02,7.123970000000000482e+02,4.278229999999999791e+02,6.442129999999999654e+02,7.184339999999999691e+02,1.213559999999999945e+03,2.232030000000000030e+02,1.263230000000000018e+03,4.710670000000000073e+02,1.349829999999999927e+03,7.494320000000000164e+02
1.158079999999999927e+03,1.584389999999999965e+01,1.015779999999999973e+03,1.861920000000000073e+02,8.362219999999999800e+02,1.676810000000000116e+02,7.061910000000000309e+02,4.400079999999999814e+02,6.380520000000000209e+02,7.184139999999999873e+02,1.207660000000000082e+03,2.172899999999999920e+02,1.263119999999999891e+03,4.711650000000000205e+02,1.349819999999999936e+03,7.494569999999999936e+02
1.139519999999999982e+03,1.583270000000000088e+01,1.009669999999999959e+03,1.923139999999999930e+02,8.179260000000000446e+02,1.735769999999999982e+02,6.876499999999999773e+02,4.461000000000000227e+02,6.257859999999999445e+02,7.184389999999999645e+02,1.207410000000000082e+03,2.173300000000000125e+02,1.263109999999999900e+03,4.712590000000000146e+02,1.349839999999999918e+03,7.494059999999999491e+02
1.083880000000000109e+03,1.583660000000000068e+01,1.003370000000000005e+03,1.863660000000000139e+02,8.116359999999999673e+02,1.736279999999999859e+02,6.751839999999999691e+02,4.275889999999999986e+02,6.197730000000000246e+02,7.122630000000000337e+02,1.195140000000000100e+03,2.173799999999999955e+02,1.257369999999999891e+03,4.711999999999999886e+02,1.349809999999999945e+03,7.493880000000000337e+02
1.058950000000000045e+03,1.585319999999999929e+01,9.847440000000000282e+02,1.923060000000000116e+02,8.050689999999999600e+02,1.737560000000000002e+02,6.630729999999999791e+02,4.276630000000000109e+02,6.193809999999999718e+02,7.121169999999999618e+02,1.176619999999999891e+03,2.171550000000000011e+02,1.257069999999999936e+03,4.709909999999999854e+02,1.343690000000000055e+03,7.432730000000000246e+02
1.015549999999999955e+03,1.586999999999999922e+01,9.661340000000000146e+02,1.862889999999999873e+02,7.742920000000000300e+02,1.739130000000000109e+02,6.625230000000000246e+02,4.217010000000000218e+02,6.136059999999999945e+02,7.121009999999999991e+02,1.164049999999999955e+03,2.110720000000000027e+02,1.256900000000000091e+03,4.708969999999999914e+02,1.343769999999999982e+03,7.493630000000000564e+02
9.723089999999999691e+02,1.586490000000000045e+01,9.597949999999999591e+02,1.863300000000000125e+02,7.621340000000000146e+02,1.739379999999999882e+02,6.318250000000000455e+02,4.337989999999999782e+02,6.132089999999999463e+02,6.999289999999999736e+02,1.151910000000000082e+03,2.110389999999999873e+02,1.250759999999999991e+03,4.648179999999999836e+02,1.343839999999999918e+03,7.432949999999999591e+02
9.352530000000000427e+02,1.590240000000000009e+01,9.291739999999999782e+02,1.863640000000000043e+02,7.433920000000000528e+02,1.800049999999999955e+02,6.197010000000000218e+02,4.461949999999999932e+02,6.069470000000000027e+02,7.000090000000000146e+02,1.127140000000000100e+03,2.109540000000000077e+02,1.244680000000000064e+03,4.647980000000000018e+02,1.343769999999999982e+03,7.248780000000000427e+02
9.537259999999999991e+02,1.591460000000000008e+01,9.164310000000000400e+02,1.985529999999999973e+02,7.184220000000000255e+02,1.861229999999999905e+02,6.135579999999999927e+02,4.338990000000000009e+02,6.007939999999999827e+02,6.693840000000000146e+02,1.114779999999999973e+03,2.048629999999999995e+02,1.232490000000000009e+03,4.647500000000000000e+02,1.343740000000000009e+03,7.184690000000000509e+02
8.981559999999999491e+02,1.590380000000000038e+01,8.980009999999999764e+02,1.861009999999999991e+02,7.000470000000000255e+02,1.861719999999999970e+02,6.071979999999999791e+02,4.522889999999999873e+02,5.764389999999999645e+02,6.694099999999999682e+02,1.096200000000000045e+03,1.802129999999999939e+02,1.219920000000000073e+03,4.524080000000000155e+02,1.325309999999999945e+03,7.123769999999999527e+02
0.000000000000000000e+00,0.000000000000000000e+00,8.732690000000000055e+02,1.800709999999999980e+02,6.752530000000000427e+02,1.801450000000000102e+02,5.884800000000000182e+02,4.400299999999999727e+02,5.700449999999999591e+02,6.691069999999999709e+02,1.077650000000000091e+03,1.800469999999999970e+02,1.207880000000000109e+03,4.461879999999999882e+02,1.313089999999999918e+03,7.000910000000000082e+02
8.671349999999999909e+02,1.591119999999999912e+01,8.668840000000000146e+02,1.740850000000000080e+02,6.630929999999999609e+02,1.800769999999999982e+02,5.702730000000000246e+02,4.401019999999999754e+02,5.640259999999999536e+02,6.631209999999999809e+02,1.059269999999999982e+03,1.736879999999999882e+02,1.176809999999999945e+03,4.212970000000000255e+02,1.306769999999999982e+03,6.815620000000000118e+02
8.179149999999999636e+02,1.593430000000000035e+01,8.484429999999999836e+02,1.739190000000000111e+02,6.505309999999999491e+02,1.802179999999999893e+02,5.640940000000000509e+02,4.338279999999999745e+02,5.637029999999999745e+02,6.627980000000000018e+02,1.046720000000000027e+03,1.676630000000000109e+02,1.164400000000000091e+03,4.155029999999999859e+02,1.294220000000000027e+03,6.753419999999999845e+02
8.051290000000000191e+02,1.593490000000000073e+01,8.240389999999999873e+02,1.736709999999999923e+02,6.258959999999999582e+02,1.799490000000000123e+02,5.635650000000000546e+02,4.461469999999999914e+02,5.635879999999999654e+02,6.626369999999999436e+02,1.028240000000000009e+03,1.674350000000000023e+02,1.157809999999999945e+03,4.151179999999999950e+02,1.269420000000000073e+03,6.688869999999999436e+02
7.804510000000000218e+02,1.595490000000000030e+01,8.178250000000000455e+02,1.678530000000000086e+02,6.197259999999999991e+02,1.741189999999999998e+02,5.574379999999999882e+02,4.277669999999999959e+02,5.573780000000000427e+02,6.628379999999999654e+02,1.015990000000000009e+03,1.613540000000000134e+02,1.145609999999999900e+03,4.153559999999999945e+02,1.263210000000000036e+03,6.689840000000000373e+02
7.620670000000000073e+02,1.593420000000000059e+01,8.115059999999999718e+02,1.675509999999999877e+02,6.134819999999999709e+02,1.799079999999999870e+02,5.327789999999999964e+02,4.337429999999999950e+02,5.328669999999999618e+02,6.631040000000000418e+02,1.009600000000000023e+03,1.429339999999999975e+02,1.121190000000000055e+03,4.150969999999999800e+02,1.256970000000000027e+03,6.687859999999999445e+02
0.000000000000000000e+00,0.000000000000000000e+00,8.052319999999999709e+02,1.676160000000000139e+02,6.071970000000000027e+02,1.799199999999999875e+02,5.266520000000000437e+02,4.338369999999999891e+02,5.267509999999999764e+02,6.630679999999999836e+02,1.003389999999999986e+03,1.428979999999999961e+02,1.114980000000000018e+03,4.150260000000000105e+02,1.250690000000000055e+03,6.631119999999999663e+02
7.620829999999999700e+02,1.594619999999999926e+01,7.991040000000000418e+02,1.676260000000000048e+02,6.008970000000000482e+02,1.799840000000000089e+02,5.205159999999999627e+02,4.400099999999999909e+02,5.205149999999999864e+02,6.688260000000000218e+02,1.003320000000000050e+03,1.368240000000000123e+02,1.114750000000000000e+03,4.152069999999999936e+02,1.238509999999999991e+03,6.631069999999999709e+02
7.619230000000000018e+02,1.594810000000000016e+01,7.928179999999999836e+02,1.675490000000000066e+02,5.946810000000000400e+02,1.799720000000000084e+02,5.145399999999999636e+02,4.399700000000000273e+02,5.145130000000000337e+02,6.631330000000000382e+02,9.971570000000000391e+02,1.366680000000000064e+02,1.108779999999999973e+03,4.151510000000000105e+02,1.226210000000000036e+03,6.629840000000000373e+02
7.617699999999999818e+02,1.593050000000000033e+01,7.927630000000000337e+02,1.673400000000000034e+02,5.886689999999999827e+02,1.739679999999999893e+02,5.142340000000000373e+02,4.337730000000000246e+02,5.141929999999999836e+02,6.688990000000000009e+02,9.971989999999999554e+02,1.306620000000000061e+02,1.108789999999999964e+03,4.152970000000000255e+02,1.226190000000000055e+03,6.628780000000000427e+02
7.681019999999999754e+02,1.592559999999999931e+01,7.928630000000000564e+02,1.674209999999999923e+02,5.946530000000000200e+02,1.739130000000000109e+02,5.141150000000000091e+02,4.337540000000000191e+02,5.082269999999999754e+02,6.688730000000000473e+02,1.003100000000000023e+03,1.367230000000000132e+02,1.114500000000000000e+03,4.153000000000000114e+02,1.232380000000000109e+03,6.629610000000000127e+02
7.805349999999999682e+02,1.592340000000000089e+01,8.051029999999999518e+02,1.672880000000000109e+02,6.009089999999999918e+02,1.736779999999999973e+02,5.140130000000000337e+02,4.275659999999999741e+02,5.078679999999999950e+02,6.630149999999999864e+02,1.003450000000000045e+03,1.367439999999999998e+02,1.114559999999999945e+03,4.151390000000000100e+02,1.238670000000000073e+03,6.627640000000000100e+02
8.115700000000000500e+02,1.591179999999999950e+01,8.111499999999999773e+02,1.673040000000000020e+02,6.071449999999999818e+02,1.678400000000000034e+02,5.141340000000000146e+02,4.215609999999999786e+02,5.019230000000000018e+02,6.689320000000000164e+02,1.009480000000000018e+03,1.490289999999999964e+02,1.114799999999999955e+03,4.150310000000000059e+02,1.256809999999999945e+03,6.628980000000000246e+02
8.176580000000000155e+02,1.591060000000000052e+01,8.116499999999999773e+02,1.615140000000000100e+02,6.133150000000000546e+02,1.676399999999999864e+02,5.141269999999999527e+02,4.215710000000000264e+02,4.957289999999999850e+02,6.689339999999999691e+02,1.015649999999999977e+03,1.551539999999999964e+02,1.120950000000000045e+03,4.151820000000000164e+02,1.257369999999999891e+03,6.630789999999999509e+02
8.610689999999999600e+02,1.587529999999999930e+01,8.178940000000000055e+02,1.675049999999999955e+02,6.194629999999999654e+02,1.676550000000000011e+02,5.142640000000000100e+02,4.215350000000000250e+02,5.018240000000000123e+02,6.693220000000000027e+02,1.022070000000000050e+03,1.673319999999999936e+02,1.133410000000000082e+03,4.212119999999999891e+02,1.263589999999999918e+03,6.688260000000000218e+02
8.795979999999999563e+02,1.590509999999999913e+01,8.361889999999999645e+02,1.675620000000000118e+02,6.318780000000000427e+02,1.674420000000000073e+02,5.202060000000000173e+02,4.215160000000000196e+02,5.078639999999999759e+02,6.751340000000000146e+02,1.046670000000000073e+03,1.676409999999999911e+02,1.151869999999999891e+03,4.215160000000000196e+02,1.281960000000000036e+03,6.691789999999999736e+02
9.167749999999999773e+02,1.585289999999999999e+01,8.606309999999999718e+02,1.615180000000000007e+02,6.567079999999999700e+02,1.551870000000000118e+02,5.207970000000000255e+02,4.151390000000000100e+02,5.141009999999999991e+02,6.693819999999999482e+02,1.058880000000000109e+03,1.675769999999999982e+02,1.158289999999999964e+03,4.214329999999999927e+02,1.300490000000000009e+03,6.693260000000000218e+02
9.660869999999999891e+02,1.584769999999999968e+01,8.669030000000000200e+02,1.614180000000000064e+02,6.630049999999999955e+02,1.489590000000000032e+02,5.329990000000000236e+02,4.150049999999999955e+02,5.144519999999999982e+02,6.753160000000000309e+02,1.065400000000000091e+03,1.678950000000000102e+02,1.164519999999999982e+03,4.275439999999999827e+02,1.312589999999999918e+03,6.754990000000000236e+02
9.847469999999999573e+02,1.581610000000000049e+01,8.733890000000000100e+02,1.612270000000000039e+02,6.751499999999999773e+02,1.305169999999999959e+02,5.574850000000000136e+02,4.090360000000000014e+02,5.206409999999999627e+02,6.752329999999999472e+02,1.083750000000000000e+03,1.737700000000000102e+02,1.182880000000000109e+03,4.276530000000000200e+02,1.319039999999999964e+03,6.937210000000000036e+02
1.133220000000000027e+03,1.585689999999999955e+01,9.041649999999999636e+02,1.553209999999999980e+02,6.938590000000000373e+02,1.245210000000000008e+02,5.638260000000000218e+02,4.091059999999999945e+02,5.391420000000000528e+02,6.754909999999999854e+02,1.108369999999999891e+03,1.739970000000000141e+02,1.195180000000000064e+03,4.275380000000000109e+02,1.331339999999999918e+03,7.001069999999999709e+02
1.021889999999999986e+03,1.583089999999999975e+01,9.104840000000000373e+02,1.490579999999999927e+02,7.123880000000000337e+02,1.183670000000000044e+02,5.701100000000000136e+02,4.089800000000000182e+02,5.635769999999999982e+02,6.753600000000000136e+02,1.114579999999999927e+03,1.739530000000000030e+02,1.207839999999999918e+03,4.523949999999999818e+02,1.343869999999999891e+03,7.125510000000000446e+02
1.195289999999999964e+03,1.583750000000000036e+01,9.227930000000000064e+02,1.429879999999999995e+02,7.247989999999999782e+02,1.179849999999999994e+02,5.763519999999999754e+02,4.089060000000000059e+02,5.640019999999999527e+02,6.999260000000000446e+02,1.121130000000000109e+03,1.801059999999999945e+02,1.214049999999999955e+03,4.586639999999999873e+02,1.350029999999999973e+03,7.188150000000000546e+02
1.096130000000000109e+03,1.582709999999999972e+01,9.353220000000000027e+02,1.429699999999999989e+02,7.371580000000000155e+02,1.181989999999999981e+02,6.008269999999999982e+02,4.091229999999999905e+02,5.700289999999999964e+02,7.125539999999999736e+02,1.145720000000000027e+03,1.740680000000000121e+02,1.219970000000000027e+03,4.524549999999999841e+02,1.350089999999999918e+03,7.310019999999999527e+02
1.114789999999999964e+03,1.583370000000000033e+01,9.597509999999999764e+02,1.428629999999999995e+02,7.557140000000000555e+02,1.180040000000000049e+02,6.134819999999999709e+02,4.149750000000000227e+02,5.822830000000000155e+02,7.188150000000000546e+02,1.158170000000000073e+03,1.741229999999999905e+02,1.220230000000000018e+03,4.586970000000000027e+02,1.355839999999999918e+03,7.493899999999999864e+02
1.145640000000000100e+03,1.583769999999999989e+01,9.601760000000000446e+02,1.368379999999999939e+02,7.619679999999999609e+02,1.178960000000000008e+02,6.198279999999999745e+02,4.152620000000000005e+02,6.008630000000000564e+02,7.372010000000000218e+02,1.164210000000000036e+03,1.739970000000000141e+02,1.232259999999999991e+03,4.644800000000000182e+02,1.349859999999999900e+03,7.556219999999999573e+02
1.170480000000000018e+03,1.582869999999999955e+01,9.663840000000000146e+02,1.307270000000000039e+02,7.679230000000000018e+02,1.178250000000000028e+02,6.320589999999999691e+02,4.216530000000000200e+02,6.072599999999999909e+02,7.620309999999999491e+02,1.170589999999999918e+03,1.738319999999999936e+02,1.238650000000000091e+03,4.644730000000000132e+02,1.343809999999999945e+03,7.555710000000000264e+02
1.207619999999999891e+03,1.584980000000000011e+01,9.665259999999999536e+02,1.305089999999999861e+02,7.680470000000000255e+02,1.119800000000000040e+02,6.566069999999999709e+02,4.277219999999999800e+02,6.133980000000000246e+02,7.678780000000000427e+02,1.176789999999999964e+03,1.678770000000000095e+02,1.250750000000000000e+03,4.645760000000000218e+02,1.349750000000000000e+03,7.557649999999999864e+02
1.294349999999999909e+03,1.581109999999999971e+01,9.724980000000000473e+02,1.305140000000000100e+02,7.682930000000000064e+02,1.119659999999999940e+02,6.626180000000000518e+02,4.523340000000000032e+02,6.133020000000000209e+02,7.682920000000000300e+02,1.182930000000000064e+03,1.678509999999999991e+02,1.256819999999999936e+03,4.644669999999999845e+02,1.349809999999999945e+03,7.558020000000000209e+02
1.300339999999999918e+03,1.579429999999999978e+01,9.725639999999999645e+02,1.241770000000000067e+02,7.682830000000000155e+02,1.056159999999999997e+02,6.627559999999999718e+02,4.399230000000000018e+02,6.133269999999999982e+02,7.683210000000000264e+02,1.188960000000000036e+03,1.552949999999999875e+02,1.251009999999999991e+03,4.462019999999999982e+02,1.349829999999999927e+03,7.616169999999999618e+02
1.189079999999999927e+03,1.582419999999999938e+01,9.725570000000000164e+02,1.182199999999999989e+02,7.683379999999999654e+02,9.328140000000000498e+01,6.626180000000000518e+02,4.278190000000000168e+02,6.133469999999999800e+02,7.680220000000000482e+02,1.188990000000000009e+03,1.551220000000000141e+02,1.257009999999999991e+03,4.524350000000000023e+02,1.349809999999999945e+03,7.616760000000000446e+02
1.176640000000000100e+03,1.583460000000000001e+01,9.785919999999999845e+02,1.182199999999999989e+02,7.683079999999999927e+02,8.721439999999999770e+01,6.625900000000000318e+02,4.338770000000000095e+02,6.133179999999999836e+02,7.679919999999999618e+02,1.195160000000000082e+03,1.552340000000000089e+02,1.257059999999999945e+03,4.583519999999999754e+02,1.349789999999999964e+03,7.616789999999999736e+02
1.170420000000000073e+03,1.581980000000000075e+01,9.724279999999999973e+02,1.183349999999999937e+02,7.680439999999999827e+02,8.724609999999999843e+01,6.567549999999999955e+02,4.461800000000000068e+02,6.132609999999999673e+02,7.680620000000000118e+02,1.188960000000000036e+03,1.551320000000000050e+02,1.256970000000000027e+03,4.523070000000000164e+02,1.343859999999999900e+03,7.616570000000000391e+02
1.158059999999999945e+03,1.582049999999999912e+01,9.664769999999999754e+02,1.180889999999999986e+02,7.678780000000000427e+02,8.101519999999999300e+01,6.567300000000000182e+02,4.276730000000000018e+02,6.132140000000000555e+02,7.678830000000000382e+02,1.182930000000000064e+03,1.551949999999999932e+02,1.256839999999999918e+03,4.522339999999999804e+02,1.343769999999999982e+03,7.616470000000000482e+02
1.158190000000000055e+03,1.581840000000000046e+01,9.665000000000000000e+02,1.182609999999999957e+02,7.621349999999999909e+02,8.114759999999999707e+01,6.565720000000000027e+02,4.338620000000000232e+02,6.132029999999999745e+02,7.679389999999999645e+02,1.189039999999999964e+03,1.612940000000000111e+02,1.256799999999999955e+03,4.583439999999999941e+02,1.343740000000000009e+03,7.558329999999999700e+02
