head_x,head_y,spine_top_x,spine_top_y,shoulder_right_x,shoulder_right_y,elbow_right_x,elbow_right_y,wrist_right_x,wrist_right_y,shoulder_left_x,shoulder_left_y,elbow_left_x,elbow_left_y,wrist_left_x,wrist_left_y
1.052720000000000027e+03,1.580920000000000059e+01,1.021809999999999945e+03,1.740440000000000111e+02,8.669539999999999509e+02,1.741220000000000141e+02,7.617039999999999509e+02,4.339089999999999918e+02,8.052930000000000064e+02,6.318379999999999654e+02,1.195119999999999891e+03,1.739329999999999927e+02,1.263109999999999900e+03,4.277930000000000064e+02,1.275829999999999927e+03,6.197859999999999445e+02
1.034309999999999945e+03,1.582440000000000069e+01,1.016039999999999964e+03,1.740219999999999914e+02,8.611000000000000227e+02,1.799219999999999970e+02,7.616699999999999591e+02,4.337379999999999995e+02,8.051029999999999518e+02,6.320439999999999827e+02,1.189150000000000091e+03,1.738839999999999861e+02,1.257400000000000091e+03,4.338070000000000164e+02,1.275680000000000064e+03,6.257369999999999663e+02
1.034250000000000000e+03,1.582990000000000030e+01,1.021870000000000005e+03,1.740289999999999964e+02,8.669349999999999454e+02,1.740800000000000125e+02,7.617430000000000518e+02,4.275710000000000264e+02,7.989089999999999918e+02,6.257640000000000100e+02,1.189150000000000091e+03,1.739809999999999945e+02,1.257400000000000091e+03,4.277869999999999777e+02,1.275789999999999964e+03,6.198079999999999927e+02
1.046640000000000100e+03,1.581990000000000052e+01,1.021919999999999959e+03,1.740730000000000075e+02,8.669139999999999873e+02,1.741129999999999995e+02,7.617079999999999700e+02,4.277080000000000268e+02,7.928029999999999973e+02,6.319049999999999727e+02,1.195240000000000009e+03,1.739670000000000130e+02,1.263049999999999955e+03,4.337850000000000250e+02,1.275759999999999991e+03,6.256789999999999736e+02
1.052789999999999964e+03,1.583670000000000044e+01,1.016000000000000000e+03,1.740060000000000002e+02,8.610289999999999964e+02,1.741189999999999998e+02,7.557809999999999491e+02,4.277479999999999905e+02,7.989629999999999654e+02,6.318930000000000291e+02,1.195119999999999891e+03,1.738640000000000043e+02,1.257289999999999964e+03,4.278480000000000132e+02,1.275730000000000018e+03,6.256059999999999945e+02
1.052900000000000091e+03,1.581739999999999924e+01,1.021809999999999945e+03,1.740399999999999920e+02,8.611680000000000064e+02,1.739550000000000125e+02,7.557269999999999754e+02,4.278179999999999836e+02,7.868049999999999500e+02,6.259130000000000109e+02,1.195079999999999927e+03,1.741200000000000045e+02,1.257309999999999945e+03,4.277919999999999732e+02,1.269690000000000055e+03,6.197730000000000246e+02
1.046549999999999955e+03,1.582789999999999964e+01,1.016039999999999964e+03,1.739710000000000036e+02,8.611910000000000309e+02,1.739530000000000030e+02,7.554660000000000082e+02,4.275810000000000173e+02,7.927419999999999618e+02,6.319510000000000218e+02,1.189039999999999964e+03,1.739780000000000086e+02,1.257099999999999909e+03,4.337570000000000050e+02,1.269589999999999918e+03,6.256639999999999873e+02
1.046609999999999900e+03,1.581450000000000067e+01,1.016000000000000000e+03,1.740519999999999925e+02,8.611330000000000382e+02,1.739780000000000086e+02,7.434230000000000018e+02,4.217119999999999891e+02,7.805670000000000073e+02,6.259769999999999754e+02,1.188970000000000027e+03,1.740759999999999934e+02,1.257009999999999991e+03,4.400600000000000023e+02,1.269690000000000055e+03,6.257119999999999891e+02
1.015889999999999986e+03,1.585420000000000051e+01,1.016000000000000000e+03,1.738959999999999866e+02,8.609950000000000045e+02,1.737239999999999895e+02,7.432899999999999636e+02,4.216340000000000146e+02,7.743970000000000482e+02,6.318840000000000146e+02,1.195170000000000073e+03,1.740370000000000061e+02,1.256990000000000009e+03,4.338319999999999936e+02,1.269500000000000000e+03,6.196950000000000500e+02
1.021870000000000005e+03,1.584890000000000043e+01,1.015860000000000014e+03,1.738849999999999909e+02,8.606799999999999500e+02,1.737609999999999957e+02,7.309550000000000409e+02,4.215690000000000168e+02,7.743799999999999955e+02,6.319470000000000027e+02,1.189059999999999945e+03,1.739629999999999939e+02,1.250940000000000055e+03,4.399580000000000268e+02,1.269500000000000000e+03,6.197079999999999700e+02
1.028109999999999900e+03,1.583859999999999957e+01,1.015720000000000027e+03,1.739099999999999966e+02,8.606960000000000264e+02,1.737019999999999982e+02,7.250159999999999627e+02,4.216429999999999723e+02,7.683029999999999973e+02,6.259429999999999836e+02,1.176789999999999964e+03,1.740699999999999932e+02,1.250730000000000018e+03,4.460769999999999982e+02,1.269660000000000082e+03,6.197110000000000127e+02
1.028130000000000109e+03,1.584650000000000070e+01,1.015639999999999986e+03,1.738340000000000032e+02,8.547820000000000391e+02,1.735860000000000127e+02,7.247870000000000346e+02,4.217339999999999804e+02,7.681739999999999782e+02,6.318880000000000337e+02,1.176799999999999955e+03,1.740010000000000048e+02,1.250769999999999982e+03,4.461370000000000005e+02,1.269559999999999945e+03,6.195499999999999545e+02
1.015720000000000027e+03,1.585919999999999952e+01,1.015580000000000041e+03,1.737580000000000098e+02,8.547849999999999682e+02,1.678959999999999866e+02,7.189099999999999682e+02,4.215819999999999936e+02,7.680140000000000100e+02,6.320280000000000200e+02,1.176559999999999945e+03,1.738669999999999902e+02,1.238640000000000100e+03,4.399789999999999850e+02,1.263569999999999936e+03,6.257039999999999509e+02
1.015940000000000055e+03,1.584600000000000009e+01,1.015450000000000045e+03,1.738720000000000141e+02,8.486459999999999582e+02,1.678549999999999898e+02,7.188460000000000036e+02,4.215149999999999864e+02,7.678419999999999845e+02,6.320439999999999827e+02,1.170650000000000091e+03,1.740509999999999877e+02,1.238670000000000073e+03,4.400969999999999800e+02,1.263640000000000100e+03,6.258790000000000191e+02
1.022049999999999955e+03,1.579620000000000068e+01,1.009679999999999950e+03,1.739029999999999916e+02,8.485570000000000164e+02,1.677990000000000066e+02,7.187440000000000282e+02,4.214649999999999750e+02,7.621009999999999991e+02,6.381440000000000055e+02,1.170490000000000009e+03,1.799379999999999882e+02,1.238539999999999964e+03,4.461460000000000150e+02,1.269509999999999991e+03,6.258930000000000291e+02
1.022000000000000000e+03,1.586309999999999931e+01,1.009580000000000041e+03,1.738050000000000068e+02,8.484299999999999500e+02,1.677470000000000141e+02,7.184650000000000318e+02,4.214700000000000273e+02,7.619450000000000500e+02,6.382100000000000364e+02,1.164450000000000045e+03,1.740529999999999973e+02,1.232319999999999936e+03,4.338829999999999814e+02,1.275859999999999900e+03,6.198229999999999791e+02
1.021909999999999968e+03,1.583159999999999989e+01,1.009330000000000041e+03,1.741370000000000005e+02,8.361440000000000055e+02,1.736670000000000016e+02,7.184130000000000109e+02,4.215400000000000205e+02,7.617440000000000282e+02,6.379950000000000045e+02,1.164289999999999964e+03,1.802500000000000000e+02,1.220250000000000000e+03,4.462529999999999859e+02,1.275720000000000027e+03,6.318529999999999518e+02
1.009559999999999945e+03,1.584309999999999974e+01,1.009169999999999959e+03,1.739149999999999920e+02,8.361159999999999854e+02,1.678609999999999900e+02,7.183289999999999509e+02,4.214669999999999845e+02,7.557549999999999955e+02,6.320629999999999882e+02,1.164089999999999918e+03,1.799600000000000080e+02,1.219950000000000045e+03,4.338969999999999914e+02,1.275740000000000009e+03,6.256580000000000155e+02
1.003279999999999973e+03,1.583939999999999948e+01,9.970819999999999936e+02,1.738029999999999973e+02,8.177930000000000064e+02,1.736709999999999923e+02,7.126520000000000437e+02,4.214470000000000027e+02,7.555480000000000018e+02,6.320539999999999736e+02,1.158220000000000027e+03,1.737969999999999970e+02,1.214029999999999973e+03,4.276469999999999914e+02,1.269769999999999982e+03,6.256689999999999827e+02
1.015509999999999991e+03,1.581670000000000087e+01,9.970729999999999791e+02,1.736819999999999879e+02,8.178400000000000318e+02,1.678720000000000141e+02,7.122179999999999609e+02,4.215760000000000218e+02,7.496309999999999718e+02,6.380829999999999700e+02,1.158210000000000036e+03,1.737949999999999875e+02,1.213990000000000009e+03,4.337389999999999759e+02,1.282000000000000000e+03,6.257540000000000191e+02
1.009500000000000000e+03,1.586700000000000088e+01,9.910399999999999636e+02,1.736560000000000059e+02,8.177409999999999854e+02,1.677609999999999957e+02,7.120910000000000082e+02,4.215350000000000250e+02,7.494109999999999445e+02,6.379909999999999854e+02,1.158140000000000100e+03,1.737249999999999943e+02,1.213859999999999900e+03,4.339150000000000205e+02,1.294130000000000109e+03,6.319379999999999882e+02
1.009659999999999968e+03,1.579879999999999995e+01,9.909270000000000209e+02,1.737769999999999868e+02,8.176309999999999718e+02,1.678839999999999861e+02,7.062219999999999800e+02,4.214270000000000209e+02,7.433450000000000273e+02,6.320370000000000346e+02,1.158089999999999918e+03,1.738870000000000005e+02,1.213849999999999909e+03,4.461390000000000100e+02,1.294349999999999909e+03,6.381019999999999754e+02
1.009480000000000018e+03,1.581220000000000070e+01,9.847340000000000373e+02,1.738199999999999932e+02,8.174189999999999827e+02,1.735980000000000132e+02,6.999950000000000045e+02,4.217660000000000196e+02,7.311219999999999573e+02,6.320240000000000009e+02,1.158079999999999927e+03,1.739099999999999966e+02,1.213859999999999900e+03,4.399540000000000077e+02,1.294200000000000045e+03,6.441839999999999691e+02
1.009340000000000032e+03,1.583590000000000053e+01,9.785040000000000191e+02,1.738569999999999993e+02,8.114560000000000173e+02,1.737359999999999900e+02,6.999080000000000155e+02,4.215889999999999986e+02,7.310729999999999791e+02,6.319700000000000273e+02,1.157960000000000036e+03,1.738489999999999895e+02,1.213990000000000009e+03,4.461440000000000055e+02,1.294130000000000109e+03,6.443519999999999754e+02
9.970220000000000482e+02,1.587780000000000058e+01,9.724769999999999754e+02,1.736699999999999875e+02,8.114869999999999663e+02,1.678710000000000093e+02,6.876950000000000500e+02,4.216129999999999995e+02,7.250080000000000382e+02,6.320489999999999782e+02,1.157769999999999982e+03,1.737090000000000032e+02,1.213940000000000055e+03,4.583559999999999945e+02,1.281980000000000018e+03,6.259279999999999973e+02
9.908909999999999627e+02,1.584849999999999959e+01,9.664790000000000418e+02,1.738559999999999945e+02,8.112229999999999563e+02,1.737870000000000061e+02,6.815979999999999563e+02,4.275289999999999964e+02,7.247350000000000136e+02,6.319500000000000455e+02,1.145799999999999955e+03,1.738110000000000070e+02,1.213890000000000100e+03,4.523120000000000118e+02,1.275859999999999900e+03,6.319410000000000309e+02
1.009350000000000023e+03,1.580610000000000070e+01,9.665099999999999909e+02,1.738549999999999898e+02,8.111440000000000055e+02,1.736879999999999882e+02,6.813949999999999818e+02,4.216050000000000182e+02,7.187759999999999536e+02,6.318529999999999518e+02,1.151890000000000100e+03,1.739060000000000059e+02,1.213819999999999936e+03,4.523129999999999882e+02,1.269470000000000027e+03,6.319080000000000155e+02
1.003330000000000041e+03,1.584270000000000067e+01,9.663949999999999818e+02,1.738509999999999991e+02,8.052930000000000064e+02,1.736539999999999964e+02,6.753600000000000136e+02,4.277590000000000146e+02,7.188880000000000337e+02,6.380549999999999500e+02,1.145730000000000018e+03,1.739710000000000036e+02,1.213710000000000036e+03,4.401120000000000232e+02,1.263430000000000064e+03,6.259149999999999636e+02
1.003220000000000027e+03,1.583639999999999937e+01,9.662140000000000555e+02,1.737079999999999984e+02,8.050900000000000318e+02,1.736539999999999964e+02,6.752569999999999482e+02,4.277400000000000091e+02,7.188039999999999736e+02,6.443129999999999882e+02,1.139440000000000055e+03,1.737030000000000030e+02,1.213619999999999891e+03,4.399889999999999759e+02,1.263380000000000109e+03,6.380499999999999545e+02
1.009519999999999982e+03,1.579710000000000036e+01,9.659529999999999745e+02,1.736750000000000114e+02,7.989819999999999709e+02,1.737680000000000007e+02,6.694130000000000109e+02,4.217540000000000191e+02,7.187140000000000555e+02,6.442350000000000136e+02,1.127289999999999964e+03,1.678569999999999993e+02,1.213599999999999909e+03,4.337490000000000236e+02,1.263190000000000055e+03,6.259289999999999736e+02
1.003210000000000036e+03,1.582370000000000054e+01,9.602640000000000100e+02,1.736810000000000116e+02,7.929109999999999445e+02,1.737940000000000111e+02,6.692480000000000473e+02,4.276360000000000241e+02,7.185839999999999463e+02,6.380860000000000127e+02,1.133230000000000018e+03,1.735720000000000027e+02,1.207819999999999936e+03,4.276469999999999914e+02,1.257160000000000082e+03,6.257699999999999818e+02
9.970910000000000082e+02,1.580330000000000013e+01,9.601480000000000246e+02,1.736589999999999918e+02,7.928319999999999936e+02,1.736999999999999886e+02,6.692259999999999991e+02,4.275799999999999841e+02,7.185059999999999718e+02,6.381639999999999873e+02,1.127210000000000036e+03,1.736349999999999909e+02,1.213619999999999891e+03,4.277819999999999823e+02,1.257000000000000000e+03,6.258010000000000446e+02
9.972279999999999518e+02,1.581680000000000064e+01,9.601390000000000100e+02,1.737150000000000034e+02,7.927640000000000100e+02,1.738340000000000032e+02,6.691470000000000482e+02,4.217509999999999764e+02,7.183869999999999436e+02,6.380389999999999873e+02,1.127079999999999927e+03,1.736009999999999991e+02,1.207670000000000073e+03,4.216829999999999927e+02,1.251039999999999964e+03,6.256660000000000537e+02
1.009509999999999991e+03,1.281150000000000055e+01,9.600750000000000455e+02,1.738710000000000093e+02,7.867309999999999945e+02,1.739699999999999989e+02,6.690059999999999718e+02,4.275640000000000214e+02,7.183909999999999627e+02,6.382219999999999800e+02,1.127049999999999955e+03,1.736680000000000064e+02,1.207670000000000073e+03,4.216209999999999809e+02,1.250750000000000000e+03,6.198569999999999709e+02
