head_x,head_y,spine_top_x,spine_top_y,shoulder_right_x,shoulder_right_y,elbow_right_x,elbow_right_y,wrist_right_x,wrist_right_y,shoulder_left_x,shoulder_left_y,elbow_left_x,elbow_left_y,wrist_left_x,wrist_left_y
1.016070000000000050e+03,1.585529999999999973e+01,1.009629999999999995e+03,1.862740000000000009e+02,8.178479999999999563e+02,1.802160000000000082e+02,7.432930000000000064e+02,4.644370000000000118e+02,7.680180000000000291e+02,3.780219999999999914e+02,1.195329999999999927e+03,1.923820000000000050e+02,1.250839999999999918e+03,4.772080000000000268e+02,1.257230000000000018e+03,3.657389999999999759e+02
1.021899999999999977e+03,1.585069999999999979e+01,1.009600000000000023e+03,1.861490000000000009e+02,8.178630000000000564e+02,1.800420000000000016e+02,7.188469999999999800e+02,4.584139999999999873e+02,7.684329999999999927e+02,3.718609999999999900e+02,1.201210000000000036e+03,1.862909999999999968e+02,1.250829999999999927e+03,4.772339999999999804e+02,1.257089999999999918e+03,3.595679999999999836e+02
1.021799999999999955e+03,1.585280000000000022e+01,1.009509999999999991e+03,1.800449999999999875e+02,8.178440000000000509e+02,1.741210000000000093e+02,7.248959999999999582e+02,4.583740000000000236e+02,7.684479999999999791e+02,3.658439999999999941e+02,1.195279999999999973e+03,1.802609999999999957e+02,1.250970000000000027e+03,4.772060000000000173e+02,1.257059999999999945e+03,3.594879999999999995e+02
1.021889999999999986e+03,1.585260000000000069e+01,1.009590000000000032e+03,1.800560000000000116e+02,8.238819999999999482e+02,1.740200000000000102e+02,7.371730000000000018e+02,4.585930000000000177e+02,7.681789999999999736e+02,3.656519999999999868e+02,1.195240000000000009e+03,1.861850000000000023e+02,1.238579999999999927e+03,4.710559999999999832e+02,1.257069999999999936e+03,3.471870000000000118e+02
1.016080000000000041e+03,1.585609999999999964e+01,1.009480000000000018e+03,1.799029999999999916e+02,8.237839999999999918e+02,1.738300000000000125e+02,7.187010000000000218e+02,4.339739999999999895e+02,7.681730000000000018e+02,3.534119999999999777e+02,1.189140000000000100e+03,1.802050000000000125e+02,1.257230000000000018e+03,4.708319999999999936e+02,1.257170000000000073e+03,3.226120000000000232e+02
1.021830000000000041e+03,1.585430000000000028e+01,1.009490000000000009e+03,1.740370000000000061e+02,8.237730000000000246e+02,1.678470000000000084e+02,7.126219999999999573e+02,4.399549999999999841e+02,7.682300000000000182e+02,3.286630000000000109e+02,1.195109999999999900e+03,1.862160000000000082e+02,1.275880000000000109e+03,4.711669999999999732e+02,1.263049999999999955e+03,3.163980000000000246e+02
1.021789999999999964e+03,1.586630000000000074e+01,1.009679999999999950e+03,1.738329999999999984e+02,8.362989999999999782e+02,1.677040000000000077e+02,7.121499999999999773e+02,4.278430000000000177e+02,7.621109999999999900e+02,3.221949999999999932e+02,1.182910000000000082e+03,1.799660000000000082e+02,1.300420000000000073e+03,4.645500000000000114e+02,1.263109999999999900e+03,3.162180000000000177e+02
1.021909999999999968e+03,1.587390000000000079e+01,1.009679999999999950e+03,1.737810000000000059e+02,8.363070000000000164e+02,1.678079999999999927e+02,7.121200000000000045e+02,4.277440000000000282e+02,7.618769999999999527e+02,3.161680000000000064e+02,1.176779999999999973e+03,1.739799999999999898e+02,1.306589999999999918e+03,4.460860000000000127e+02,1.263339999999999918e+03,3.159010000000000105e+02
1.021909999999999968e+03,1.586960000000000015e+01,1.009669999999999959e+03,1.736020000000000039e+02,8.423859999999999673e+02,1.677079999999999984e+02,7.120779999999999745e+02,4.275509999999999877e+02,7.616849999999999454e+02,3.158380000000000223e+02,1.176609999999999900e+03,1.737270000000000039e+02,1.306539999999999964e+03,4.277959999999999923e+02,1.263630000000000109e+03,3.098600000000000136e+02
1.021929999999999950e+03,1.586780000000000079e+01,1.009720000000000027e+03,1.678919999999999959e+02,8.424679999999999609e+02,1.675920000000000130e+02,6.938160000000000309e+02,4.275609999999999786e+02,7.557150000000000318e+02,3.158890000000000100e+02,1.170700000000000045e+03,1.737560000000000002e+02,1.306480000000000018e+03,4.338430000000000177e+02,1.263640000000000100e+03,3.098740000000000236e+02
